t_stop1_ps,t_stop1_ns,ovf_stop1,refno_unwrapped_stop1,t_stop4_ps,t_stop4_ns,ovf_stop4,refno_unwrapped_stop4,STOP1,REFNO1,STOP4,REFNO4,active_stop1,active_stop4
18267940282.0,18267940.282,44.0,183285.0,19231789162.0,19231789.162,47.0,194890.0,385.0,3061.0,22800.0,2378.0,True,True
18604974249.0,18604974.249,45.0,186655.0,19400630609.0,19400630.609,47.0,196578.0,34352.0,2335.0,64247.0,4066.0,True,True
18964849605.0,18964849.605,46.0,190254.0,19580571544.0,19580571.544,48.0,198378.0,9708.0,1838.0,5182.0,1770.0,True,True
19271483359.0,19271483.359,47.0,193320.0,19908524274.0,19908524.274,49.0,201657.0,43462.0,808.0,57912.0,953.0,True,True
19476517294.0,19476517.294,47.0,195370.0,19960618224.0,19960618.224,49.0,202178.0,77397.0,2858.0,51862.0,1474.0,True,True
19702791943.0,19702791.943,48.0,197633.0,20230196207.0,20230196.207,50.0,204874.0,52046.0,1025.0,29845.0,74.0,True,True
19802467082.0,19802467.082,48.0,198630.0,20253923920.0,20253923.92,50.0,205111.0,27185.0,2022.0,57558.0,311.0,True,True
19812343472.0,19812343.472,48.0,198729.0,20355485212.0,20355485.212,50.0,206127.0,3575.0,2121.0,18850.0,1327.0,True,True
20169770270.0,20169770.27,49.0,202303.0,20581016122.0,20581016.122,50.0,208382.0,30373.0,1599.0,49760.0,3582.0,True,True
20220711002.0,20220711.002,49.0,202812.0,20925093512.0,20925093.512,51.0,211823.0,71105.0,2108.0,27150.0,2927.0,True,True
20523239216.0,20523239.216,50.0,205837.0,21208669125.0,21208669.125,52.0,214659.0,99319.0,1037.0,2763.0,1667.0,True,True
20898129262.0,20898129.262,51.0,209586.0,21532871632.0,21532871.632,53.0,217901.0,89365.0,690.0,5270.0,813.0,True,True
20964058615.0,20964058.615,51.0,210246.0,21644365765.0,21644365.765,53.0,219015.0,18718.0,1350.0,99403.0,1927.0,True,True
21242636029.0,21242636.029,52.0,213031.0,22027995837.0,22027995.837,54.0,222852.0,96132.0,39.0,29475.0,1668.0,True,True
21588045261.0,21588045.261,52.0,216486.0,22243757017.0,22243757.017,54.0,225009.0,5364.0,3494.0,90655.0,3825.0,True,True
21614311520.0,21614311.52,52.0,216748.0,22652632879.0,22652632.879,55.0,229098.0,71623.0,3756.0,66517.0,3818.0,True,True
21998565653.0,21998565.653,53.0,220591.0,22702802105.0,22702802.105,56.0,229600.0,25756.0,3503.0,35743.0,224.0,True,True
22179938225.0,22179938.225,54.0,222404.0,22811675622.0,22811675.622,56.0,230689.0,98328.0,1220.0,9260.0,1313.0,True,True
22199177525.0,22199177.525,54.0,222597.0,23046614783.0,23046614.783,56.0,233038.0,37628.0,1413.0,48421.0,3662.0,True,True
22451261437.0,22451261.437,54.0,225118.0,23261390158.0,23261390.158,57.0,235186.0,21540.0,3934.0,23796.0,1714.0,True,True
22718615240.0,22718615.24,55.0,227791.0,23567629574.0,23567629.574,58.0,238248.0,75343.0,2511.0,63212.0,680.0,True,True
23102132709.0,23102132.709,56.0,231626.0,23706642734.0,23706642.734,58.0,239638.0,92812.0,2250.0,76372.0,2070.0,True,True
23482395306.0,23482395.306,57.0,235429.0,24072077161.0,24072077.161,59.0,243293.0,55409.0,1957.0,10799.0,1629.0,True,True
23582040104.0,23582040.104,57.0,236426.0,24287403306.0,24287403.306,59.0,245446.0,207.0,2954.0,36944.0,3782.0,True,True
23982347010.0,23982347.01,58.0,240429.0,24375982976.0,24375982.976,60.0,246332.0,7113.0,2861.0,16614.0,572.0,True,True
24060882867.0,24060882.867,58.0,241214.0,24424086873.0,24424086.873,60.0,246813.0,42970.0,3646.0,20511.0,1053.0,True,True
24107954263.0,24107954.263,59.0,241685.0,24493893990.0,24493893.99,60.0,247511.0,14366.0,21.0,27628.0,1751.0,True,True
24218027736.0,24218027.736,59.0,242785.0,24846650888.0,24846650.888,61.0,251038.0,87839.0,1121.0,84526.0,1182.0,True,True
24600124288.0,24600124.288,60.0,246606.0,25244998111.0,25244998.111,62.0,255022.0,84391.0,846.0,31749.0,1070.0,True,True
24608784478.0,24608784.478,60.0,246693.0,25492375091.0,25492375.091,62.0,257496.0,44581.0,933.0,8729.0,3544.0,True,True
24707069194.0,24707069.194,60.0,247676.0,25843747712.0,25843747.712,63.0,261009.0,29297.0,1916.0,81350.0,2961.0,True,True
25012339720.0,25012339.72,61.0,250728.0,25918855275.0,25918855.275,63.0,261760.0,99823.0,872.0,88913.0,3712.0,True,True
25260267894.0,25260267.894,61.0,253208.0,26150407115.0,26150407.115,64.0,264076.0,27997.0,3352.0,40753.0,1932.0,True,True
25462656189.0,25462656.189,62.0,255232.0,26182385261.0,26182385.261,64.0,264396.0,16292.0,1280.0,18899.0,2252.0,True,True
25702056784.0,25702056.784,62.0,257626.0,26414338896.0,26414338.896,65.0,266715.0,16887.0,3674.0,72534.0,475.0,True,True
26055009540.0,26055009.54,63.0,261155.0,26807966453.0,26807966.453,66.0,270652.0,69643.0,3107.0,91.0,316.0,True,True
26125805562.0,26125805.562,63.0,261863.0,26958486647.0,26958486.647,66.0,272157.0,65665.0,3815.0,20285.0,1821.0,True,True
26189777073.0,26189777.073,64.0,262503.0,27294537140.0,27294537.14,67.0,275517.0,37176.0,359.0,70778.0,1085.0,True,True
26469960201.0,26469960.201,64.0,265305.0,27414905152.0,27414905.152,67.0,276721.0,20304.0,3161.0,38790.0,2289.0,True,True
26705723234.0,26705723.234,65.0,267662.0,27545671499.0,27545671.499,67.0,278029.0,83337.0,1422.0,5137.0,3597.0,True,True
26949413983.0,26949413.983,65.0,270099.0,27715801881.0,27715801.881,68.0,279730.0,74086.0,3859.0,35519.0,1202.0,True,True
27029366506.0,27029366.506,66.0,270899.0,28107418275.0,28107418.275,69.0,283646.0,26609.0,563.0,51913.0,1022.0,True,True
27128170046.0,27128170.046,66.0,271887.0,28286228313.0,28286228.313,69.0,285434.0,30149.0,1551.0,61951.0,2810.0,True,True
27361981322.0,27361981.322,66.0,274225.0,28552150357.0,28552150.357,70.0,288093.0,41425.0,3889.0,83995.0,1373.0,True,True
27442913054.0,27442913.054,67.0,275034.0,28581392561.0,28581392.561,70.0,288386.0,73157.0,602.0,26199.0,1666.0,True,True
27659754133.0,27659754.133,67.0,277203.0,28627433238.0,28627433.238,70.0,288846.0,14236.0,2771.0,66876.0,2126.0,True,True
27708915390.0,27708915.39,67.0,277694.0,28986105279.0,28986105.279,71.0,292433.0,75493.0,3262.0,38917.0,1617.0,True,True
27758106929.0,27758106.929,67.0,278186.0,29288421993.0,29288421.993,72.0,295456.0,67032.0,3754.0,55631.0,544.0,True,True
27798903904.0,27798903.904,68.0,278594.0,29588370745.0,29588370.745,72.0,298456.0,64007.0,66.0,4383.0,3544.0,True,True
27885099090.0,27885099.09,68.0,279456.0,29869421860.0,29869421.86,73.0,301266.0,59193.0,928.0,55498.0,2258.0,True,True
28072403431.0,28072403.431,68.0,281329.0,30162327054.0,30162327.054,74.0,304195.0,63534.0,2801.0,60692.0,1091.0,True,True
28127141855.0,28127141.855,68.0,281877.0,30363374333.0,30363374.333,74.0,306206.0,1958.0,3349.0,7971.0,3102.0,True,True
28345110669.0,28345110.669,69.0,284056.0,30448160440.0,30448160.44,74.0,307053.0,70772.0,1432.0,94078.0,3949.0,True,True
28383527821.0,28383527.821,69.0,284440.0,30606422799.0,30606422.799,75.0,308636.0,87924.0,1816.0,56437.0,1436.0,True,True
28615182513.0,28615182.513,70.0,286757.0,30809265046.0,30809265.046,75.0,310664.0,42616.0,37.0,98684.0,3464.0,True,True
28709771022.0,28709771.022,70.0,287703.0,31139414462.0,31139414.462,76.0,313966.0,31125.0,983.0,48100.0,2670.0,True,True
28788348935.0,28788348.935,70.0,288489.0,31323609540.0,31323609.54,77.0,315808.0,9038.0,1769.0,43178.0,416.0,True,True
29025064753.0,29025064.753,71.0,290856.0,31524084138.0,31524084.138,77.0,317813.0,24856.0,40.0,17776.0,2421.0,True,True
29331982198.0,29331982.198,71.0,293925.0,31690104074.0,31690104.074,77.0,319473.0,42301.0,3109.0,37712.0,4081.0,True,True
29376750452.0,29376750.452,71.0,294373.0,32077509719.0,32077509.719,78.0,323347.0,10555.0,3557.0,43357.0,3859.0,True,True
29611410174.0,29611410.174,72.0,296719.0,32431718635.0,32431718.635,79.0,326889.0,70277.0,1807.0,52273.0,3305.0,True,True
29886019555.0,29886019.555,73.0,299465.0,32821274819.0,32821274.819,80.0,330785.0,79658.0,457.0,8457.0,3105.0,True,True
30115101044.0,30115101.044,73.0,301756.0,33007533236.0,33007533.236,81.0,332647.0,61147.0,2748.0,66874.0,871.0,True,True
30455028843.0,30455028.843,74.0,305155.0,33129924499.0,33129924.499,81.0,333871.0,88946.0,2051.0,58137.0,2095.0,True,True
30797658485.0,30797658.485,75.0,308582.0,33368300404.0,33368300.404,82.0,336255.0,18588.0,1382.0,34042.0,383.0,True,True
31182169506.0,31182169.506,76.0,312427.0,33406900446.0,33406900.446,82.0,336641.0,29609.0,1131.0,34084.0,769.0,True,True
31347492313.0,31347492.313,76.0,314080.0,33587884456.0,33587884.456,82.0,338451.0,52416.0,2784.0,18094.0,2579.0,True,True
31430633347.0,31430633.347,76.0,314911.0,33620454791.0,33620454.791,82.0,338776.0,93450.0,3615.0,88429.0,2904.0,True,True
31480386081.0,31480386.081,77.0,315409.0,33877162113.0,33877162.113,83.0,341343.0,46184.0,17.0,95751.0,1375.0,True,True
31884033570.0,31884033.57,77.0,319445.0,34084378442.0,34084378.442,83.0,343416.0,93673.0,4053.0,12080.0,3448.0,True,True
32067689356.0,32067689.356,78.0,321282.0,34128770965.0,34128770.965,83.0,343860.0,49459.0,1794.0,4603.0,3892.0,True,True
32122652164.0,32122652.164,78.0,321832.0,34379365852.0,34379365.852,84.0,346365.0,12267.0,2344.0,99490.0,2301.0,True,True
32163566783.0,32163566.783,78.0,322241.0,34417912718.0,34417912.718,84.0,346751.0,26886.0,2753.0,46356.0,2687.0,True,True
32403537839.0,32403537.839,79.0,324640.0,34429966625.0,34429966.625,84.0,346872.0,97942.0,1056.0,263.0,2808.0,True,True
32506205880.0,32506205.88,79.0,325667.0,34718696162.0,34718696.162,85.0,349759.0,65983.0,2083.0,29800.0,1599.0,True,True
32824758564.0,32824758.564,80.0,328853.0,34989292431.0,34989292.431,86.0,352465.0,18667.0,1173.0,26069.0,209.0,True,True
33209039158.0,33209039.158,81.0,332695.0,35081748968.0,35081748.968,86.0,353389.0,99261.0,919.0,82606.0,1133.0,True,True
33376695439.0,33376695.439,81.0,334372.0,35413898786.0,35413898.786,87.0,356711.0,55542.0,2596.0,32424.0,359.0,True,True
33775765396.0,33775765.396,82.0,338363.0,35496743855.0,35496743.855,87.0,357539.0,25499.0,2491.0,77493.0,1187.0,True,True
34005442529.0,34005442.529,83.0,340660.0,35526884622.0,35526884.622,87.0,357841.0,2632.0,692.0,18260.0,1489.0,True,True
34131152334.0,34131152.334,83.0,341917.0,35556105246.0,35556105.246,87.0,358133.0,12437.0,1949.0,38884.0,1781.0,True,True
34536431950.0,34536431.95,84.0,345969.0,35615700328.0,35615700.328,87.0,358729.0,92053.0,1905.0,33966.0,2377.0,True,True
34712700273.0,34712700.273,84.0,347732.0,35641990186.0,35641990.186,87.0,358992.0,60376.0,3668.0,23824.0,2640.0,True,True
34721294365.0,34721294.365,84.0,347818.0,35985897305.0,35985897.305,88.0,362431.0,54468.0,3754.0,30943.0,1983.0,True,True
34920064167.0,34920064.167,85.0,349806.0,36383603084.0,36383603.084,89.0,366408.0,24270.0,1646.0,36722.0,1864.0,True,True
35064435166.0,35064435.166,85.0,351249.0,36529543391.0,36529543.391,89.0,367867.0,95269.0,3089.0,77029.0,3323.0,True,True
35131330610.0,35131330.61,85.0,351918.0,36887521546.0,36887521.546,90.0,371447.0,90713.0,3758.0,55184.0,2807.0,True,True
35363518514.0,35363518.514,86.0,354240.0,37127063542.0,37127063.542,91.0,373842.0,78617.0,1984.0,97180.0,1106.0,True,True
35462037280.0,35462037.28,86.0,355225.0,37371463032.0,37371463.032,91.0,376286.0,97383.0,2969.0,96670.0,3550.0,True,True
35564295630.0,35564295.63,86.0,356248.0,37408849734.0,37408849.734,91.0,376660.0,55733.0,3992.0,83372.0,3924.0,True,True
35939785280.0,35939785.28,87.0,360003.0,37438904274.0,37438904.274,92.0,376961.0,45383.0,3651.0,37912.0,129.0,True,True
35948180346.0,35948180.346,87.0,360087.0,37803704212.0,37803704.212,92.0,380609.0,40449.0,3735.0,37850.0,3777.0,True,True
36122889757.0,36122889.757,88.0,361834.0,37926117918.0,37926117.918,93.0,381833.0,49860.0,1386.0,51556.0,905.0,True,True
36479589615.0,36479589.615,89.0,365401.0,38231444132.0,38231444.132,93.0,384886.0,49718.0,857.0,77770.0,3958.0,True,True
36681786207.0,36681786.207,89.0,367423.0,38384499688.0,38384499.688,94.0,386417.0,46310.0,2879.0,33326.0,1393.0,True,True
36717690378.0,36717690.378,89.0,367782.0,38406741000.0,38406741.0,94.0,386639.0,50481.0,3238.0,74638.0,1615.0,True,True
36912736723.0,36912736.723,90.0,369732.0,38755962509.0,38755962.509,95.0,390131.0,96826.0,1092.0,96147.0,1011.0,True,True
37099711037.0,37099711.037,90.0,371602.0,38922296685.0,38922296.685,95.0,391795.0,71140.0,2962.0,30323.0,2675.0,True,True
37439655531.0,37439655.531,91.0,375002.0,39233872229.0,39233872.229,96.0,394911.0,15634.0,2266.0,5867.0,1695.0,True,True
37666067977.0,37666067.977,92.0,377266.0,39601264917.0,39601264.917,97.0,398584.0,28080.0,434.0,98555.0,1272.0,True,True
37754958812.0,37754958.812,92.0,378155.0,39921421860.0,39921421.86,98.0,401786.0,18915.0,1323.0,55498.0,378.0,True,True
37961369009.0,37961369.009,92.0,380219.0,40281339470.0,40281339.47,98.0,405385.0,29112.0,3387.0,73108.0,3977.0,True,True
37994651758.0,37994651.758,92.0,380552.0,40466403221.0,40466403.221,99.0,407236.0,11861.0,3720.0,36859.0,1732.0,True,True
38344064303.0,38344064.303,93.0,384046.0,40708671409.0,40708671.409,100.0,409659.0,24406.0,3118.0,5047.0,59.0,True,True
38514899653.0,38514899.653,94.0,385754.0,41035978317.0,41035978.317,100.0,412932.0,59756.0,730.0,11955.0,3332.0,True,True
38735815608.0,38735815.608,94.0,387963.0,41298909002.0,41298909.002,101.0,415561.0,75711.0,2939.0,42640.0,1865.0,True,True
38750271113.0,38750271.113,94.0,388108.0,41651448750.0,41651448.75,102.0,419086.0,31216.0,3084.0,82388.0,1294.0,True,True
39083125460.0,39083125.46,95.0,391436.0,41672489209.0,41672489.209,102.0,419297.0,85563.0,2316.0,22847.0,1505.0,True,True
39246135806.0,39246135.806,95.0,393066.0,41920724769.0,41920724.769,102.0,421779.0,95909.0,3946.0,58407.0,3987.0,True,True
39629676851.0,39629676.851,96.0,396902.0,42125220114.0,42125220.114,103.0,423824.0,36954.0,3686.0,53752.0,1936.0,True,True
40010062105.0,40010062.105,97.0,400706.0,42462857477.0,42462857.477,104.0,427200.0,22208.0,3394.0,91115.0,1216.0,True,True
40240983836.0,40240983.836,98.0,403015.0,42609666297.0,42609666.297,104.0,428668.0,43939.0,1607.0,99935.0,2684.0,True,True
40452037609.0,40452037.609,98.0,405125.0,42724537942.0,42724537.942,104.0,429817.0,97712.0,3717.0,71580.0,3833.0,True,True
40509974654.0,40509974.654,99.0,405705.0,42947315191.0,42947315.191,105.0,432045.0,34757.0,201.0,48829.0,1965.0,True,True
40643340015.0,40643340.015,99.0,407039.0,43225152477.0,43225152.477,106.0,434823.0,118.0,1535.0,86115.0,647.0,True,True
41030302973.0,41030302.973,100.0,410908.0,43349020291.0,43349020.291,106.0,436062.0,63076.0,1308.0,53929.0,1886.0,True,True
41260261300.0,41260261.3,100.0,413208.0,43646349587.0,43646349.587,107.0,439035.0,21403.0,3608.0,83225.0,763.0,True,True
41345985352.0,41345985.352,101.0,414065.0,43789245873.0,43789245.873,107.0,440464.0,45455.0,369.0,79511.0,2192.0,True,True
41486119544.0,41486119.544,101.0,415466.0,43852911068.0,43852911.068,107.0,441101.0,79647.0,1770.0,44706.0,2829.0,True,True
41665731035.0,41665731.035,101.0,417262.0,43924363710.0,43924363.71,107.0,441815.0,91138.0,3566.0,97348.0,3543.0,True,True
41730014945.0,41730014.945,102.0,417905.0,44289785528.0,44289785.528,108.0,445470.0,75048.0,113.0,19166.0,3102.0,True,True
42132262203.0,42132262.203,103.0,421928.0,44580544400.0,44580544.4,109.0,448377.0,22306.0,40.0,78038.0,1913.0,True,True
42172381865.0,42172381.865,103.0,422329.0,44657076386.0,44657076.386,109.0,449143.0,41968.0,441.0,10024.0,2679.0,True,True
42302924466.0,42302924.466,103.0,423634.0,44841544581.0,44841544.581,110.0,450987.0,84569.0,1746.0,78219.0,427.0,True,True
42503224703.0,42503224.703,103.0,425637.0,45079575715.0,45079575.715,110.0,453368.0,84806.0,3749.0,9353.0,2808.0,True,True
42759359195.0,42759359.195,104.0,428199.0,45226726608.0,45226726.608,111.0,454839.0,19298.0,2215.0,60246.0,183.0,True,True
43098169238.0,43098169.238,105.0,431587.0,45619452412.0,45619452.412,112.0,458766.0,29341.0,1507.0,86050.0,14.0,True,True
43387905088.0,43387905.088,106.0,434484.0,45909091841.0,45909091.841,112.0,461663.0,65191.0,308.0,25479.0,2911.0,True,True
43644628550.0,43644628.55,106.0,437051.0,46049565090.0,46049565.09,113.0,463067.0,88653.0,2875.0,98728.0,219.0,True,True
43918971519.0,43918971.519,107.0,439795.0,46165514801.0,46165514.801,113.0,464227.0,31622.0,1523.0,48439.0,1379.0,True,True
44071849789.0,44071849.789,107.0,441324.0,46356281178.0,46356281.178,113.0,466135.0,9892.0,3052.0,14816.0,3287.0,True,True
44456982045.0,44456982.045,108.0,445175.0,46467309821.0,46467309.821,114.0,467245.0,42148.0,2807.0,43459.0,301.0,True,True
44803349159.0,44803349.159,109.0,448639.0,46722240321.0,46722240.321,114.0,469794.0,9262.0,2175.0,73959.0,2850.0,True,True
45148349656.0,45148349.656,110.0,452089.0,46793832502.0,46793832.502,114.0,470510.0,9759.0,1529.0,66140.0,3566.0,True,True
45196793245.0,45196793.245,110.0,452573.0,47089144045.0,47089144.045,115.0,473463.0,53348.0,2013.0,77683.0,2423.0,True,True
45388393286.0,45388393.286,110.0,454489.0,47108918450.0,47108918.45,115.0,473661.0,53389.0,3929.0,52088.0,2621.0,True,True
45433425424.0,45433425.424,111.0,454939.0,47442841568.0,47442841.568,116.0,477000.0,85527.0,283.0,75206.0,1864.0,True,True
45452952975.0,45452952.975,111.0,455135.0,47534788260.0,47534788.26,116.0,477920.0,13078.0,479.0,21898.0,2784.0,True,True
45671182012.0,45671182.012,111.0,457317.0,47917301879.0,47917301.879,117.0,481745.0,42115.0,2661.0,35517.0,2513.0,True,True
45716922637.0,45716922.637,111.0,457774.0,48085006756.0,48085006.756,118.0,483422.0,82740.0,3118.0,40394.0,94.0,True,True
46064078235.0,46064078.235,112.0,461246.0,48149930077.0,48149930.077,118.0,484071.0,38338.0,2494.0,63715.0,743.0,True,True
46101078761.0,46101078.761,112.0,461616.0,48441759401.0,48441759.401,118.0,486989.0,38864.0,2864.0,93039.0,3661.0,True,True
46314138129.0,46314138.129,113.0,463746.0,48651077547.0,48651077.547,119.0,489083.0,98232.0,898.0,11185.0,1659.0,True,True
46439702667.0,46439702.667,113.0,465002.0,48861520979.0,48861520.979,119.0,491187.0,62770.0,2154.0,54617.0,3763.0,True,True
46682198795.0,46682198.795,114.0,467427.0,48896325623.0,48896325.623,120.0,491535.0,58898.0,483.0,59261.0,15.0,True,True
46898928865.0,46898928.865,114.0,469594.0,48917807223.0,48917807.223,120.0,491750.0,88968.0,2650.0,40861.0,230.0,True,True
47136100877.0,47136100.877,115.0,471966.0,48990078224.0,48990078.224,120.0,492473.0,60980.0,926.0,11862.0,953.0,True,True
47256084509.0,47256084.509,115.0,473166.0,49229434084.0,49229434.084,120.0,494866.0,44612.0,2126.0,67722.0,3346.0,True,True
47352483694.0,47352483.694,115.0,474130.0,49527598562.0,49527598.562,121.0,497848.0,43797.0,3090.0,32200.0,2232.0,True,True
47750238980.0,47750238.98,116.0,478107.0,49831938943.0,49831938.943,122.0,500891.0,99083.0,2971.0,72581.0,1179.0,True,True
47752560714.0,47752560.714,116.0,478131.0,50148120379.0,50148120.379,123.0,504053.0,20817.0,2995.0,54017.0,245.0,True,True
47829972901.0,47829972.901,116.0,478905.0,50289950312.0,50289950.312,123.0,505471.0,33004.0,3769.0,83950.0,1663.0,True,True
48094139902.0,48094139.902,117.0,481547.0,50567852991.0,50567852.991,124.0,508250.0,5.0,2315.0,86629.0,346.0,True,True
48258299909.0,48258299.909,117.0,483188.0,50923479653.0,50923479.653,124.0,511807.0,60012.0,3956.0,13291.0,3903.0,True,True
48433817814.0,48433817.814,118.0,484943.0,51303734359.0,51303734.359,125.0,515609.0,77917.0,1615.0,67997.0,3609.0,True,True
48731867836.0,48731867.836,119.0,487924.0,51588201160.0,51588201.16,126.0,518454.0,27939.0,500.0,34798.0,2358.0,True,True
48738283709.0,48738283.709,119.0,487988.0,51886511020.0,51886511.02,127.0,521437.0,43812.0,564.0,44658.0,1245.0,True,True
48801788455.0,48801788.455,119.0,488623.0,52083869310.0,52083869.31,127.0,523411.0,48558.0,1199.0,2948.0,3219.0,True,True
49136146787.0,49136146.787,120.0,491967.0,52276278627.0,52276278.627,128.0,525335.0,6890.0,447.0,12265.0,1047.0,True,True
49449003420.0,49449003.42,120.0,495095.0,52296720833.0,52296720.833,128.0,525539.0,63523.0,3575.0,54471.0,1251.0,True,True
49607230564.0,49607230.564,121.0,496677.0,52529257074.0,52529257.074,128.0,527864.0,90667.0,1061.0,90712.0,3576.0,True,True
49845755077.0,49845755.077,121.0,499063.0,52593204253.0,52593204.253,129.0,528504.0,15180.0,3447.0,37891.0,120.0,True,True
50144782901.0,50144782.901,122.0,502053.0,52698794981.0,52698794.981,129.0,529560.0,43004.0,2341.0,28619.0,1176.0,True,True
50219806285.0,50219806.285,122.0,502803.0,52995219937.0,52995219.937,130.0,532524.0,66388.0,3091.0,53575.0,44.0,True,True
50451305882.0,50451305.882,123.0,505118.0,53354418211.0,53354418.211,130.0,536116.0,65985.0,1310.0,51849.0,3636.0,True,True
50617249341.0,50617249.341,123.0,506778.0,53421421679.0,53421421.679,131.0,536786.0,9444.0,2970.0,55317.0,210.0,True,True
50696950322.0,50696950.322,123.0,507575.0,53696095614.0,53696095.614,131.0,539533.0,10425.0,3767.0,29252.0,2957.0,True,True
50829155890.0,50829155.89,124.0,508897.0,53869617697.0,53869617.697,132.0,541268.0,15993.0,993.0,51335.0,596.0,True,True
51024467403.0,51024467.403,124.0,510850.0,54116345873.0,54116345.873,132.0,543735.0,27506.0,2946.0,79511.0,3063.0,True,True
51352347597.0,51352347.597,125.0,514129.0,54368532263.0,54368532.263,133.0,546257.0,7700.0,2129.0,65901.0,1489.0,True,True
51399255389.0,51399255.389,125.0,514598.0,54469742828.0,54469742.828,133.0,547269.0,15492.0,2598.0,76466.0,2501.0,True,True
